Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2021-12-04 17:57:32.653,0 days 01:12:32.641000,77,215.1083333333322,0 days 00:00:20.469000,11818,250,6,100,False,8,car,1236.1213888888892,0.20166691500947703,OnTrack,-4327.401006889486,11215.273421729202,120.0080075824011
2021-12-04 17:57:32.799,0 days 01:12:32.787000,77,213.87499999999898,0 days 00:00:20.615000,11859,251,6,100,False,8,pos,1246.3591249681115,0.20333714955952706,OnTrack,-4287.0,11308.0,118.0
2021-12-04 17:57:32.893,0 days 01:12:32.881000,77,212.64166666666574,0 days 00:00:20.709000,11901,253,6,100,False,8,car,1252.9880555555558,0.20441862585578582,OnTrack,-4266.841011564237,11369.629156128567,116.59671849524872
2021-12-04 17:57:33.019,0 days 01:12:33.007000,77,211.30833333333214,0 days 00:00:20.835000,11965,254,6,100,False,8,pos,1261.922400972553,0.20587621885115862,OnTrack,-4247.0,11455.0,115.0
2021-12-04 17:57:33.133,0 days 01:12:33.121000,77,209.97499999999854,0 days 00:00:20.949000,12029,256,6,100,False,8,car,1270.0547222222226,0.20720296568446192,OnTrack,-4235.973528771913,11535.500477389727,114.36967573981319
2021-12-04 17:57:33.239,0 days 01:12:33.227000,77,208.7083333333319,0 days 00:00:21.055000,12136,257,6,100,False,8,pos,1277.6586426854249,0.20844350661804273,OnTrack,-4231.0,11612.0,114.0
2021-12-04 17:57:33.373,0 days 01:12:33.361000,77,207.44166666666524,0 days 00:00:21.189000,12244,259,6,100,False,8,car,1287.3213888888893,0.21001993449550532,OnTrack,-4231.187504813788,11709.48763079969,113.23087032334168
2021-12-04 17:57:33.459,0 days 01:12:33.447000,77,206.24166666666542,0 days 00:00:21.275000,12253,260,6,100,False,8,pos,1293.5466819498752,0.2110355593830962,OnTrack,-4235.0,11772.0,113.0
2021-12-04 17:57:33.613,0 days 01:12:33.601000,77,205.0416666666656,0 days 00:00:21.429000,12263,261,6,100,False,8,car,1304.7213888888891,0.21285865596146022,OnTrack,-4248.801669791687,11883.163939262016,113.64217180180967
2021-12-04 17:57:33.678,0 days 01:12:33.666000,77,203.94166666666558,0 days 00:00:21.494000,12321,261,6,92,False,8,pos,1309.4374736560492,0.21362806119501196,OnTrack,-4257.0,11930.0,114.0
2021-12-04 17:57:33.853,0 days 01:12:33.841000,77,202.84166666666556,0 days 00:00:21.669000,12380,261,6,85,False,8,car,1322.1213888888892,0.21569737742741515,OnTrack,-4285.039125823311,12055.978744901617,114.74048615798847
2021-12-04 17:57:33.898,0 days 01:12:33.886000,77,201.74166666666542,0 days 00:00:21.714000,12312,260,6,84,False,8,pos,1325.3760022310519,0.21622835103418417,OnTrack,-4293.0,12088.0,115.0
2021-12-04 17:57:34.093,0 days 01:12:34.081000,77,200.6416666666653,0 days 00:00:21.909000,12245,260,6,84,False,8,car,1339.4547222222225,0.21852522256591428,OnTrack,-4329.221963022408,12224.560383112428,116.72400854658797
2021-12-04 17:57:34.118,0 days 01:12:34.106000,77,199.34166666666522,0 days 00:00:21.934000,12279,260,6,85,False,8,pos,1341.259112783685,0.21881959970498266,OnTrack,-4334.0,12242.0,117.0
2021-12-04 17:57:34.333,0 days 01:12:34.321000,77,198.04166666666515,0 days 00:00:22.149000,12313,260,6,87,False,8,car,1356.788055555556,0.22135306770441346,OnTrack,-4377.82718780024,12390.654676811788,119.9154102208211
2021-12-04 17:57:34.338,0 days 01:12:34.326000,77,196.93055555555415,0 days 00:00:22.154000,12289,260,6,87,False,8,pos,1357.149907090512,0.22141210194118174,OnTrack,-4379.0,12394.0,120.0
2021-12-04 17:57:34.558,0 days 01:12:34.546000,77,195.81944444444312,0 days 00:00:22.374000,12265,260,6,87,False,8,pos,1373.1003651419783,0.22401433801373988,OnTrack,-4441.0,12534.0,124.0
2021-12-04 17:57:34.573,0 days 01:12:34.561000,77,194.70833333333212,0 days 00:00:22.389000,12241,261,6,87,False,8,car,1374.1880555555558,0.22419178917036836,OnTrack,-4446.182785089422,12542.9785843241,124.20269443003785
2021-12-04 17:57:34.778,0 days 01:12:34.766000,77,192.84166666666522,0 days 00:00:22.594000,12275,261,6,88,False,8,pos,1389.048660915132,0.22661622132159323,OnTrack,-4532.0,12654.0,126.0
2021-12-04 17:57:34.813,0 days 01:12:34.801000,77,190.97499999999832,0 days 00:00:22.629000,12309,261,6,90,False,8,car,1391.588055555556,0.22703051063632332,OnTrack,-4550.022324670161,12669.208163527286,126.29269479300393
2021-12-04 17:57:34.998,0 days 01:12:34.986000,77,188.94166666666513,0 days 00:00:22.814000,12360,261,6,90,False,8,pos,1405.036128796739,0.22922449535962675,OnTrack,-4662.0,12736.0,128.0
2021-12-04 17:57:35.053,0 days 01:12:35.041000,77,186.90833333333194,0 days 00:00:22.869000,12412,262,6,90,False,8,car,1409.0547222222224,0.22988010842973397,OnTrack,-4700.364126206796,12755.91252720708,128.5331689237208
2021-12-04 17:57:35.218,0 days 01:12:35.206000,77,184.60833333333187,0 days 00:00:23.034000,12386,263,6,82,False,8,pos,1421.1744174513708,0.23185737503937853,OnTrack,-4816.0,12821.0,130.0
2021-12-04 17:57:35.293,0 days 01:12:35.281000,77,182.3083333333318,0 days 00:00:23.109000,12360,264,6,75,False,8,car,1426.6547222222225,0.2327514588780562,OnTrack,-4857.241238649441,12855.43024114955,130.43664117351648
2021-12-04 17:57:35.438,0 days 01:12:35.426000,77,180.07499999999834,0 days 00:00:23.254000,12240,261,6,68,False,8,pos,1437.1326151412068,0.23446087379455607,OnTrack,-4919.0,12932.0,131.0
2021-12-04 17:57:35.533,0 days 01:12:35.521000,77,177.84166666666488,0 days 00:00:23.349000,12120,259,6,62,False,8,car,1443.9213888888892,0.23556842768909958,OnTrack,-4951.8520755567215,12990.326708166996,131.35004726385606
2021-12-04 17:57:35.658,0 days 01:12:35.646000,77,175.88319444444278,0 days 00:00:23.474000,12143,256,6,67,False,8,pos,1452.7692803271048,0.23701191615772613,OnTrack,-4986.0,13074.0,132.0
2021-12-04 17:57:35.772,0 days 01:12:35.760000,77,173.92472222222068,0 days 00:00:23.588000,12167,254,6,72,False,8,car,1460.784166666667,0.23831950408297348,OnTrack,-5007.803650704618,13153.457406129315,133.02766312385674
2021-12-04 17:57:35.878,0 days 01:12:35.866000,77,172.1247222222206,0 days 00:00:23.694000,12099,253,6,82,False,8,pos,1468.2132366021838,0.23953151904263045,OnTrack,-5022.0,13231.0,134.0
2021-12-04 17:57:36.012,0 days 01:12:36,77,170.32472222222054,0 days 00:00:23.828000,12031,252,6,92,False,8,car,1477.584166666667,0.2410603386018265,OnTrack,-5034.08355473807,13334.906099564396,134.7907746473034
2021-12-04 17:57:36.079,0 days 01:12:36.067000,77,168.65805555555403,0 days 00:00:23.895000,12020,252,6,96,False,8,pos,1482.2670188184925,0.24182432210327934,OnTrack,-5038.0,13386.0,135.0
2021-12-04 17:57:36.252,0 days 01:12:36.240000,77,166.9913888888875,0 days 00:00:24.068000,12010,252,6,100,False,8,car,1494.3841666666672,0.24380117312067956,OnTrack,-5042.574078324006,13509.806311135222,135.0246974273244
2021-12-04 17:57:36.299,0 days 01:12:36.287000,77,165.32472222222066,0 days 00:00:24.115000,12001,253,6,98,False,8,pos,1497.696413925974,0.24434154940777983,OnTrack,-5043.0,13543.0,135.0
2021-12-04 17:57:36.492,0 days 01:12:36.480000,77,163.6580555555538,0 days 00:00:24.308000,11993,255,6,97,False,8,car,1511.3841666666672,0.24657463662189988,OnTrack,-5042.407197849818,13680.748697418225,134.9907581534408
2021-12-04 17:57:36.519,0 days 01:12:36.507000,77,162.05805555555366,0 days 00:00:24.335000,12059,256,6,90,False,8,pos,1513.3072245759747,0.24688837373497033,OnTrack,-5042.0,13700.0,135.0
2021-12-04 17:57:36.732,0 days 01:12:36.720000,77,160.45805555555353,0 days 00:00:24.548000,12125,257,6,84,False,8,car,1528.5175000000004,0.24936985277803173,OnTrack,-5035.362485127956,13851.043658346336,135.0126693506641
2021-12-04 17:57:36.739,0 days 01:12:36.727000,77,159.5024999999981,0 days 00:00:24.555000,11969,256,6,73,False,8,pos,1529.0171155050714,0.24945136250555863,OnTrack,-5035.0,13856.0,135.0
2021-12-04 17:57:36.959,0 days 01:12:36.947000,77,158.54694444444263,0 days 00:00:24.775000,11813,255,6,62,False,8,pos,1544.6134998772302,0.25199583325892255,OnTrack,-5018.0,14011.0,134.0
2021-12-04 17:57:36.972,0 days 01:12:36.960000,77,157.5913888888872,0 days 00:00:24.788000,11657,255,6,51,False,8,car,1545.5175000000006,0.25214331627925207,OnTrack,-5016.618569716545,14020.008533459422,133.90429988912535
2021-12-04 17:57:37.179,0 days 01:12:37.167000,77,156.55805555555378,0 days 00:00:24.995000,11501,250,6,40,False,8,pos,1559.6217272982847,0.2544443491983524,OnTrack,-4988.0,14160.0,132.0
2021-12-04 17:57:37.212,0 days 01:12:37.200000,77,155.52472222222036,0 days 00:00:25.028000,11346,245,6,29,False,8,car,1561.8508333333339,0.2548080165059147,OnTrack,-4982.034470172153,14181.544517926146,131.69113194779572
2021-12-04 17:57:37.399,0 days 01:12:37.387000,77,154.72472222222063,0 days 00:00:25.215000,11134,243,6,32,False,8,pos,1574.450663342675,0.2568636146619434,OnTrack,-4940.0,14299.0,130.0
2021-12-04 17:57:37.452,0 days 01:12:37.440000,77,153.9247222222209,0 days 00:00:25.268000,10923,242,6,35,False,8,car,1577.9841666666673,0.2574400877502101,OnTrack,-4925.248268976495,14330.674290960525,129.52489822045968
2021-12-04 17:57:37.619,0 days 01:12:37.607000,77,153.50597222222063,0 days 00:00:25.435000,10948,239,6,35,False,8,pos,1588.9598377560098,0.2592307126424272,OnTrack,-4871.0,14425.0,128.0
2021-12-04 17:57:37.653,0 days 01:12:37.641000,77,153.08722222222036,0 days 00:00:25.469000,10973,236,6,35,False,8,car,1591.160833333334,0.2595897938718423,OnTrack,-4858.714061531916,14442.960948339993,127.67442270459169
2021-12-04 17:57:37.839,0 days 01:12:37.827000,77,152.9205555555535,0 days 00:00:25.655000,10901,232,6,51,False,8,pos,1603.010120459192,0.26152294477531557,OnTrack,-4784.0,14534.0,126.0
2021-12-04 17:57:37.893,0 days 01:12:37.881000,77,152.75388888888665,0 days 00:00:25.709000,10830,229,6,68,False,8,car,1606.4275000000007,0.26208047285921265,OnTrack,-4759.763837821952,14558.421973667077,125.67528794865208
2021-12-04 17:57:38.059,0 days 01:12:38.047000,77,152.48722222222023,0 days 00:00:25.875000,10843,228,6,72,False,8,pos,1616.9318985693403,0.26379421203770287,OnTrack,-4679.0,14628.0,125.0
2021-12-04 17:57:38.133,0 days 01:12:38.121000,77,152.2205555555538,0 days 00:00:25.949000,10856,228,6,76,False,8,car,1621.6275000000007,0.2645602755191273,OnTrack,-4640.835100748092,14656.33205688208,124.67166977228847
2021-12-04 17:57:38.279,0 days 01:12:38.267000,77,151.88722222222032,0 days 00:00:26.095000,10953,229,6,84,False,8,pos,1630.9309228380073,0.2660780816178115,OnTrack,-4562.0,14708.0,124.0
2021-12-04 17:57:38.373,0 days 01:12:38.361000,77,151.55388888888683,0 days 00:00:26.189000,11051,230,6,93,False,8,car,1636.960833333334,0.2670618308339535,OnTrack,-4508.934518058594,14738.979960077771,123.62726986602233
2021-12-04 17:57:38.499,0 days 01:12:38.487000,77,151.18722222222004,0 days 00:00:26.315000,11077,232,6,94,False,8,pos,1645.103969296476,0.2683903420327328,OnTrack,-4436.0,14779.0,123.0
2021-12-04 17:57:38.613,0 days 01:12:38.601000,77,150.82055555555326,0 days 00:00:26.429000,11103,234,6,95,False,8,car,1652.560833333334,0.2696068914586027,OnTrack,-4369.511260226401,14815.290204681549,122.04697828959254
2021-12-04 17:57:38.719,0 days 01:12:38.707000,77,150.3872222222201,0 days 00:00:26.535000,11245,237,6,90,False,8,pos,1659.5935113756025,0.270754237097783,OnTrack,-4308.0,14850.0,121.0
2021-12-04 17:57:38.853,0 days 01:12:38.841000,77,149.95388888888692,0 days 00:00:26.669000,11387,240,6,85,False,8,car,1668.5608333333341,0.2722172100479866,OnTrack,-4231.724852172205,14896.408659078998,119.68329390769718
2021-12-04 17:57:38.939,0 days 01:12:38.927000,77,149.72055555555346,0 days 00:00:26.755000,11387,240,6,83,False,8,pos,1674.3185030874413,0.27315654457240396,OnTrack,-4186.0,14929.0,119.0
2021-12-04 17:57:39.093,0 days 01:12:39.081000,77,149.48722222222,0 days 00:00:26.909000,11387,241,6,82,False,8,car,1684.6275000000007,0.2748384049648262,OnTrack,-4113.644535860153,14994.896171196973,118.27677983117357
2021-12-04 17:57:39.159,0 days 01:12:39.147000,77,149.3872222222202,0 days 00:00:26.975000,11411,241,6,83,False,8,pos,1689.0422046560961,0.275558641566729,OnTrack,-4086.0,15027.0,118.0
2021-12-04 17:57:39.333,0 days 01:12:39.321000,77,149.2872222222204,0 days 00:00:27.149000,11435,241,6,84,False,8,car,1700.6941666666676,0.2774595998816658,OnTrack,-4022.329475890105,15123.599507398041,117.15159153375747
2021-12-04 17:57:39.379,0 days 01:12:39.367000,77,148.98722222222034,0 days 00:00:27.195000,11490,242,6,87,False,8,pos,1703.7874104478058,0.2779642468656284,OnTrack,-4008.0,15151.0,117.0
2021-12-04 17:57:39.573,0 days 01:12:39.561000,77,148.68722222222027,0 days 00:00:27.389000,11545,243,6,91,False,8,car,1716.8941666666674,0.2801025474534169,OnTrack,-3959.296605205243,15273.3814812428,116.94006015908957
2021-12-04 17:57:39.599,0 days 01:12:39.587000,77,148.12055555555332,0 days 00:00:27.415000,11610,244,6,95,False,8,pos,1718.657518225386,0.2803902292880007,OnTrack,-3954.0,15291.0,117.0
2021-12-04 17:57:39.813,0 days 01:12:39.801000,77,147.55388888888638,0 days 00:00:27.629000,11676,245,6,100,False,8,car,1733.2275000000009,0.2827672476800796,OnTrack,-3920.6611929779256,15437.570018889473,117.96848027625013
2021-12-04 17:57:39.819,0 days 01:12:39.807000,77,147.1316666666644,0 days 00:00:27.635000,11729,245,6,100,False,8,pos,1733.6373219939826,0.28283410805315645,OnTrack,-3920.0,15441.0,118.0
2021-12-04 17:57:40.039,0 days 01:12:40.027000,77,146.7094444444424,0 days 00:00:27.855000,11783,246,6,100,False,8,pos,1748.7272861660065,0.28529595892761705,OnTrack,-3902.0,15547.0,119.0
2021-12-04 17:57:40.053,0 days 01:12:40.041000,77,146.2872222222204,0 days 00:00:27.869000,11837,247,6,100,False,8,car,1749.6941666666673,0.28545370056165376,OnTrack,-3900.666892996017,15555.114505821892,119.02831627388078
2021-12-04 17:57:40.258,0 days 01:12:40.246000,77,145.65388888888674,0 days 00:00:28.074000,12005,249,6,100,False,8,pos,1763.9655641844947,0.2877820064514832,OnTrack,-3876.0,15698.0,119.0
2021-12-04 17:57:40.293,0 days 01:12:40.281000,77,145.02055555555307,0 days 00:00:28.109000,12174,251,6,100,False,8,car,1766.427500000001,0.2881836587530511,OnTrack,-3871.257166574991,15722.603597898918,118.98741291613693
2021-12-04 17:57:40.478,0 days 01:12:40.466000,77,144.32055555555291,0 days 00:00:28.294000,11731,253,6,100,False,8,pos,1779.5648321948013,0.29032694765573847,OnTrack,-3844.0,15849.0,119.0
2021-12-04 17:57:40.533,0 days 01:12:40.521000,77,143.62055555555276,0 days 00:00:28.349000,11288,256,6,100,False,8,car,1783.4941666666675,0.29096799858172717,OnTrack,-3834.9853145829,15886.890233723438,119.02528771534386
2021-12-04 17:57:40.698,0 days 01:12:40.686000,77,142.98722222221977,0 days 00:00:28.514000,10959,257,6,100,False,8,pos,1795.3275244212625,0.2928985506893302,OnTrack,-3806.0,16002.0,119.0
2021-12-04 17:57:40.773,0 days 01:12:40.761000,77,142.3538888888868,0 days 00:00:28.589000,10630,259,7,100,False,8,car,1800.7608333333342,0.29378496739277055,OnTrack,-3792.4652698250084,16054.748184545499,118.79968402166591
2021-12-04 17:57:40.918,0 days 01:12:40.906000,77,141.5205555555533,0 days 00:00:28.734000,10766,262,7,100,False,8,pos,1811.3959468966787,0.2955200320574334,OnTrack,-3765.0,16157.0,118.0
2021-12-04 17:57:41.013,0 days 01:12:41.001000,77,140.68722222221982,0 days 00:00:28.829000,10903,265,7,100,False,8,car,1818.427500000001,0.29666719416854853,OnTrack,-3745.1961069421563,16223.72765419716,117.13059632234409
2021-12-04 17:57:41.138,0 days 01:12:41.126000,77,139.72055555555312,0 days 00:00:28.954000,10971,267,7,100,False,8,pos,1827.7303344403138,0.2981849042731428,OnTrack,-3718.0,16312.0,116.0
2021-12-04 17:57:41.253,0 days 01:12:41.241000,77,138.75388888888642,0 days 00:00:29.069000,11040,269,7,100,False,8,car,1836.360833333334,0.29959292625414957,OnTrack,-3693.233887070787,16394.723900378554,115.518711310585
2021-12-04 17:57:41.358,0 days 01:12:41.346000,77,137.92055555555328,0 days 00:00:29.174000,11109,271,7,100,False,8,pos,1844.3172173249602,0.30089096981900065,OnTrack,-3671.0,16471.0,115.0
2021-12-04 17:57:41.493,0 days 01:12:41.481000,77,137.08722222222013,0 days 00:00:29.309000,11178,274,7,100,False,8,car,1854.627500000001,0.30257303997702945,OnTrack,-3643.188898462293,16569.44846046618,113.55609740326204
2021-12-04 17:57:41.578,0 days 01:12:41.566000,77,134.97874999999863,0 days 00:00:29.394000,11234,275,7,100,False,8,pos,1861.1469329449617,0.303636652290059,OnTrack,-3627.0,16632.0,113.0
2021-12-04 17:57:41.733,0 days 01:12:41.721000,16,132.87027777777712,0 days 00:00:29.549000,11290,277,7,100,False,8,car,1873.0941666666674,0.3055857826822766,OnTrack,-3601.332574266155,16747.710904044376,113.67544993350775
2021-12-04 17:57:41.798,0 days 01:12:41.786000,16,130.57027777777716,0 days 00:00:29.614000,11380,278,7,100,False,8,pos,1878.1292884804068,0.3064072371866651,OnTrack,-3592.0,16797.0,114.0
2021-12-04 17:57:41.973,0 days 01:12:41.961000,16,128.2702777777772,0 days 00:00:29.789000,11470,280,7,100,False,8,car,1891.7608333333342,0.3086311543698911,OnTrack,-3570.794827133299,16931.997252603243,114.03463371401887
2021-12-04 17:57:42.018,0 days 01:12:42.006000,16,125.97027777777737,0 days 00:00:29.834000,11523,281,7,100,False,8,pos,1895.2845626528779,0.30920603287906373,OnTrack,-3566.0,16967.0,114.0
2021-12-04 17:57:42.213,0 days 01:12:42.201000,16,123.67027777777753,0 days 00:00:30.029000,11577,283,7,100,False,8,car,1910.6275000000007,0.31170915503987284,OnTrack,-3547.3037150505074,17119.38751912413,113.99863663162232
2021-12-04 17:57:42.238,0 days 01:12:42.226000,16,121.64541666666628,0 days 00:00:30.054000,11639,284,7,100,False,8,pos,1912.6001076954362,0.31203097594843265,OnTrack,-3545.0,17139.0,114.0
2021-12-04 17:57:42.452,0 days 01:12:42.440000,16,119.62055555555503,0 days 00:00:30.268000,11701,285,7,100,False,8,car,1929.548333333334,0.3147959927259124,OnTrack,-3525.533404695961,17307.288043051543,113.99747401713581
2021-12-04 17:57:42.458,0 days 01:12:42.446000,16,117.99833333333292,0 days 00:00:30.274000,11730,286,7,100,False,8,pos,1930.026009026401,0.31487392308474427,OnTrack,-3525.0,17312.0,114.0
2021-12-04 17:57:42.659,0 days 01:12:42.647000,16,116.3761111111108,0 days 00:00:30.475000,11759,287,7,100,False,8,pos,1946.1029425792683,0.31749679299182787,OnTrack,-3508.0,17470.0,114.0
2021-12-04 17:57:42.692,0 days 01:12:42.680000,16,114.7538888888887,0 days 00:00:30.508000,11788,288,7,100,False,8,car,1948.748333333334,0.317928375033173,OnTrack,-3505.5321826515333,17496.216386174907,113.89651460609116
2021-12-04 17:57:42.879,0 days 01:12:42.867000,16,111.62055555555503,0 days 00:00:30.695000,11788,288,7,100,False,8,pos,1963.7524689147456,0.32037622340978517,OnTrack,-3493.0,17646.0,113.0
2021-12-04 17:57:42.932,0 days 01:12:42.920000,16,108.48722222222136,0 days 00:00:30.748000,11788,289,7,100,False,8,car,1968.0150000000008,0.32107163366788943,OnTrack,-3489.5284415879023,17688.364197249557,112.90719580097948
2021-12-04 17:57:43.099,0 days 01:12:43.087000,16,104.52055555555478,0 days 00:00:30.915000,11298,290,7,100,False,8,pos,1981.4882074182226,0.32326971890428996,OnTrack,-3479.0,17822.0,113.0
2021-12-04 17:57:43.172,0 days 01:12:43.160000,16,100.5538888888882,0 days 00:00:30.988000,10808,291,8,100,False,8,car,1987.4150000000006,0.3242366449575173,OnTrack,-3474.9548249016702,17881.094122794337,113.00942953234869
2021-12-04 17:57:43.319,0 days 01:12:43.307000,16,96.02055555555478,0 days 00:00:31.135000,10743,293,8,100,False,8,pos,1999.4370776221908,0.32619798575128095,OnTrack,-3468.0,18001.0,113.0
2021-12-04 17:57:43.412,0 days 01:12:43.400000,16,91.48722222222136,0 days 00:00:31.228000,10679,295,8,100,False,8,car,2007.0816666666674,0.3274451615569683,OnTrack,-3464.498770177449,18076.945237927775,113.06493118839147
2021-12-04 17:57:43.539,0 days 01:12:43.527000,16,86.42055555555487,0 days 00:00:31.355000,10714,296,8,100,False,8,pos,2017.5503343062237,0.32915307141606925,OnTrack,-3461.0,18181.0,113.0
2021-12-04 17:57:43.652,0 days 01:12:43.640000,16,81.35388888888838,0 days 00:00:31.468000,10749,297,8,100,False,8,car,2026.8816666666673,0.3306754308113308,OnTrack,-3459.3205388324536,18274.269229068956,112.48128939395168
2021-12-04 17:57:43.759,0 days 01:12:43.747000,16,76.020555555555,0 days 00:00:31.575000,10772,297,8,100,False,8,pos,2035.7229040930176,0.33211783371177817,OnTrack,-3459.0,18363.0,112.0
2021-12-04 17:57:43.892,0 days 01:12:43.880000,16,70.68722222222164,0 days 00:00:31.708000,10796,298,8,100,False,8,car,2046.748333333334,0.333916576393149,OnTrack,-3460.33986443482,18473.605941732723,111.93797262406906
2021-12-04 17:57:43.979,0 days 01:12:43.967000,16,64.95388888888817,0 days 00:00:31.795000,10827,299,8,100,False,8,pos,2054.002610801091,0.33510007485106375,OnTrack,-3462.0,18546.0,112.0
2021-12-04 17:57:44.132,0 days 01:12:44.120000,16,59.22055555555471,0 days 00:00:31.948000,10859,301,8,100,False,8,car,2066.8150000000005,0.3371903509573346,OnTrack,-3466.0169499608696,18673.216463321998,112.00752071324587
2021-12-04 17:57:44.199,0 days 01:12:44.187000,16,54.27930555555463,0 days 00:00:32.015000,10874,301,8,100,False,8,pos,2072.4321427765954,0.3381067592203951,OnTrack,-3468.0,18729.0,112.0
2021-12-04 17:57:44.333,0 days 01:12:44.321000,16,49.33805555555455,0 days 00:00:32.149000,10889,302,8,100,False,8,car,2083.676666666667,0.33994124607908416,OnTrack,-3472.138864026914,18840.838976735322,111.99819796917762
2021-12-04 17:57:44.419,0 days 01:12:44.407000,16,43.33805555555455,0 days 00:00:32.235000,10961,302,8,100,False,8,pos,2090.9005422124496,0.3411197846181186,OnTrack,-3475.0,18913.0,112.0
2021-12-04 17:57:44.573,0 days 01:12:44.561000,16,37.33805555555455,0 days 00:00:32.389000,11033,303,8,100,False,8,car,2103.8766666666675,0.3432367732981813,OnTrack,-3480.599364995737,19043.166043736666,112.00024326318082
2021-12-04 17:57:44.639,0 days 01:12:44.627000,16,31.338055555554547,0 days 00:00:32.455000,11016,304,8,100,False,8,pos,2109.469002655516,0.344149134460042,OnTrack,-3483.0,19099.0,112.0
2021-12-04 17:57:44.813,0 days 01:12:44.801000,16,25.338055555554547,0 days 00:00:32.629000,11000,306,8,100,False,8,car,2124.276666666667,0.3465649294996456,OnTrack,-3489.1708910841708,19245.952030623343,111.99984628471564
2021-12-04 17:57:44.859,0 days 01:12:44.847000,16,19.538055555554593,0 days 00:00:32.675000,11058,306,8,100,False,8,pos,2128.195597049967,0.3472042830515224,OnTrack,-3491.0,19285.0,112.0
2021-12-04 17:57:45.053,0 days 01:12:45.041000,16,13.738055555554638,0 days 00:00:32.869000,11117,307,8,100,False,8,car,2144.743333333334,0.3499039620285658,OnTrack,-3499.843611089418,19450.82350326631,112.00050888990148
2021-12-04 17:57:45.079,0 days 01:12:45.067000,16,8.00472222222129,0 days 00:00:32.895000,11112,307,8,100,False,8,pos,2146.965220757726,0.3502664516565288,OnTrack,-3501.0,19473.0,112.0
2021-12-04 17:57:45.293,0 days 01:12:45.281000,16,2.271388888887941,0 days 00:00:33.109000,11107,308,8,100,False,8,car,2165.276666666667,0.3532538708849417,OnTrack,-3509.757507841301,19654.87696662897,111.99921299075723
2021-12-04 17:57:45.299,0 days 01:12:45.287000,16,15.615555555554389,0 days 00:00:33.115000,11131,308,8,100,False,8,pos,2165.789870426118,0.3533375974670314,OnTrack,-3510.0,19660.0,112.0
2021-12-04 17:57:45.519,0 days 01:12:45.507000,16,28.959722222220837,0 days 00:00:33.335000,11155,308,8,100,False,8,pos,2184.609080420705,0.3564078558224308,OnTrack,-3519.0,19849.0,112.0
2021-12-04 17:57:45.533,0 days 01:12:45.521000,77,42.303888888887286,0 days 00:00:33.349000,11180,308,8,100,False,8,car,2185.81,0.3566037797413176,OnTrack,-3519.5691357910277,19861.038415317144,111.9878671824588
2021-12-04 17:57:45.739,0 days 01:12:45.727000,77,36.00388888888733,0 days 00:00:33.555000,11176,309,8,100,False,8,pos,2203.542502512363,0.3594967473003375,OnTrack,-3528.0,20038.0,112.0
2021-12-04 17:57:45.773,0 days 01:12:45.761000,77,29.703888888887377,0 days 00:00:33.589000,11172,310,8,100,False,8,car,2206.476666666667,0.35997544125260506,OnTrack,-3529.465420123648,20067.20241351466,112.19199437608475
2021-12-04 17:57:45.959,0 days 01:12:45.947000,77,23.170555555553847,0 days 00:00:33.775000,11158,310,8,100,False,8,pos,2222.5490358387897,0.36259756650419456,OnTrack,-3538.0,20227.0,114.0
2021-12-04 17:57:46.013,0 days 01:12:46.001000,77,16.637222222220316,0 days 00:00:33.829000,11145,311,8,100,False,8,car,2227.2100000000005,0.3633579790913483,OnTrack,-3540.665210835628,20273.41830889497,114.48082265345495
2021-12-04 17:57:46.179,0 days 01:12:46.167000,77,10.137222222220089,0 days 00:00:33.995000,11143,310,8,100,False,8,pos,2241.5071545666033,0.36569048711262936,OnTrack,-3550.0,20416.0,116.0
2021-12-04 17:57:46.253,0 days 01:12:46.241000,77,3.6372222222198616,0 days 00:00:34.069000,11142,310,8,100,False,8,car,2247.8766666666675,0.3667296406026358,OnTrack,-3555.2349029983507,20479.33965613997,116.99633619150266
2021-12-04 17:57:46.399,0 days 01:12:46.387000,77,297.16569444444326,0 days 00:00:34.215000,11124,309,8,100,False,8,pos,2260.4489628266683,0.3687807467512414,OnTrack,-3568.0,20604.0,119.0
2021-12-04 17:57:46.533,0 days 01:12:46.521000,10,590.6941666666667,0 days 00:00:34.349000,11106,309,8,100,False,8,car,2271.9100000000003,0.3706505566504394,OnTrack,-3583.2019613593975,20718.220708303583,119.77707674316186
2021-12-04 17:57:46.619,0 days 01:12:46.607000,10,587.760833333333,0 days 00:00:34.435000,10668,303,8,52,False,8,pos,2279.1871395512817,0.37183778494095504,OnTrack,-3594.0,20790.0,120.0
2021-12-04 17:57:46.773,0 days 01:12:46.761000,10,584.8274999999994,0 days 00:00:34.589000,10230,297,8,4,True,8,car,2291.7100000000005,0.37388082590480193,OnTrack,-3614.2917680526875,20913.419707525936,120.21154654649065
2021-12-04 17:57:46.838,0 days 01:12:46.826000,10,583.2274999999995,0 days 00:00:34.654000,9628,277,8,2,True,8,pos,2296.597720831351,0.37467823268891404,OnTrack,-3623.0,20963.0,120.0
2021-12-04 17:57:47.013,0 days 01:12:47.001000,10,581.6274999999996,0 days 00:00:34.829000,9026,257,8,0,True,8,car,2308.843333333334,0.3766760420609338,OnTrack,-3646.640631358772,21088.35109556109,118.36294522977576
